종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"000660","SK하이닉스","KOSPI",,"113000","500","0.44","113000","113500","111000","3160028","355053959000","82264267245000","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","4530","-140","-3.00","4645","4665","4520","752293","3422004930","433113843600","95610120"
"063440","SM Life Design","KOSDAQ","중견기업부","2590","-125","-4.60","2670","2685","2560","749021","1947909590","118179508860","45629154"
"064960","SNT모티브","KOSPI",,"45400","350","0.78","45200","45600","44750","29420","1328614300","663890374400","14623136"
"100840","SNT에너지","KOSPI",,"19000","-700","-3.55","19950","19950","18800","95056","1823611600","142627509000","7506711"
"003570","SNT중공업","KOSPI",,"8690","-150","-1.70","8830","8830","8670","36661","319695920","288965936930","33252697"
"036530","SNT홀딩스","KOSPI",,"16700","-100","-0.60","16800","16850","16450","8690","144137050","272274896200","16303886"
"005610","SPC삼립","KOSPI",,"78300","-200","-0.25","78600","79300","78300","3806","299396600","675651404700","8629009"
"011810","STX","KOSPI",,"3975","-10","-0.25","4005","4010","3960","26926","107095155","113770279650","28621454"
"077970","STX엔진","KOSPI",,"12550","-100","-0.79","12550","12750","12400","39660","499171400","288761745200","23008904"
"071970","STX중공업","KOSPI",,"4500","-70","-1.53","4570","4575","4480","48200","217142315","127646892000","28365976"
"002820","SUN&L","KOSPI",,"5450","-60","-1.09","5510","5510","5360","6782","36720000","68713540050","12607989"
"289080","SV인베스트먼트","KOSDAQ","벤처기업부","3215","75","2.39","3150","3225","3135","260907","832003780","171147310000","53234000"
"084870","TBH글로벌","KOSPI",,"1985","-30","-1.49","2015","2030","1970","20236","40272135","41400785715","20856819"
"002710","TCC스틸","KOSPI",,"11550","-300","-2.53","11950","11950","11450","283137","3285654750","271425000000","23500000"
"089230","THE E&M","KOSDAQ","중견기업부","580","-2","-0.34","582","585","570","401432","231224615","100601110780","173450191"
"161570","THE MIDONG","KOSDAQ","중견기업부","1315","-30","-2.23","1360","1365","1310","120924","160595580","20491421450","15582830"
"192410","THQ","KOSDAQ","벤처기업부","5350","30","0.56","5270","5840","5220","1658884","9167542310","156845211700","29316862"
"032540","TJ미디어","KOSDAQ","중견기업부","6250","-50","-0.79","6370","6480","6240","133512","849478480","87072556250","13931609"
"022220","TKG애강","KOSDAQ","우량기업부","1965","-25","-1.26","1995","2000","1955","137806","271488890","101776347735","51794579"
"069260","TKG휴켐스","KOSPI",,"25300","50","0.20","25450","25750","25050","279156","7072590200","1034228276400","40878588"
"048770","TPC","KOSDAQ","벤처기업부","5920","320","5.71","5660","6200","5400","3894730","23068038520","91631766880","15478339"
"246690","TS인베스트먼트","KOSDAQ","벤처기업부","2420","5","0.21","2465","2465","2395","83570","202036690","94975027180","39245879"
"317240","TS트릴리온","KOSDAQ","벤처기업부","1210","30","2.54","1180","1260","1180","4499400","5529087400","114281626250","94447625"
"002900","TYM","KOSPI",,"3115","-190","-5.75","3260","3260","3105","9747844","30947664745","474581921905","152353747"
"038340","UCI","KOSDAQ","투자주의환기종목(소속부없음)","1335","0","0.00","0","0","0","0","0","16641828315","12465789"
"073570","WI","KOSDAQ","중견기업부","1195","5","0.42","1200","1250","1160","1594411","1915241680","96681323235","80904873"
"024070","WISCOM","KOSPI",,"3420","0","0.00","3425","3455","3375","19198","65316660","52416417960","15326438"
"057030","YBM넷","KOSDAQ","중견기업부","4930","-20","-0.40","4955","5030","4910","101918","505502190","80421596210","16312697"
"037270","YG PLUS","KOSPI",,"6900","10","0.15","6990","6990","6740","265704","1823558630","437662929000","63429410"
"040300","YTN","KOSDAQ","우량기업부","3445","0","0.00","3445","3570","3425","15636","53946135","144690000000","42000000"
"051390","YW","KOSDAQ","중견기업부","4150","15","0.36","4145","4160","4110","20909","86432070","47124777200","11355368"
"052220","iMBC","KOSDAQ","중견기업부","4185","-95","-2.22","4280","4330","4135","159719","724253725","96255000000","23000000"
"079940","가비아","KOSDAQ","우량기업부","12850","-150","-1.15","12950","13000","12800","16233","209720700","173933539400","13535684"
"078890","가온미디어","KOSDAQ","우량기업부","11450","-150","-1.29","11700","11700","11350","103012","1181214000","184981173450","16155561"
"000500","가온전선","KOSPI",,"27050","150","0.56","27400","27400","26500","29128","782570700","112537386350","4160347"
"399720","가온칩스","KOSDAQ","벤처기업부","26500","-600","-2.21","26400","32000","26250","11860501","351710373200","304440480000","11488320"
"036620","감성코퍼레이션","KOSDAQ","중견기업부","1650","-20","-1.20","1660","1685","1610","352749","577973005","131383329000","79626260"
"000860","강남제비스코","KOSPI",,"24050","-200","-0.82","24200","24250","23900","3213","77380500","156325000000","6500000"
"217730","강스템바이오텍","KOSDAQ","기술성장기업부","3470","15","0.43","3500","3500","3425","85005","293425610","131644599750","37937925"
"035250","강원랜드","KOSPI",,"26800","-50","-0.19","27000","27050","26650","360380","9645489500","5733605400000","213940500"
"114190","강원에너지","KOSDAQ","관리종목(소속부없음)","2500","0","0.00","0","0","0","0","0","65307595000","26123038"
"094480","갤럭시아머니트리","KOSDAQ","우량기업부","7600","150","2.01","7500","7750","7370","224496","1697416120","298146768800","39229838"
"011420","갤럭시아에스엠","KOSPI",,"2195","-5","-0.23","2205","2205","2130","147247","319587305","60471468580","27549644"
"039240","경남스틸","KOSDAQ","우량기업부","4520","-35","-0.77","4605","4630","4500","324178","1475840150","121947810080","26979604"
"053950","경남제약","KOSDAQ","중견기업부","2825","40","1.44","2810","2870","2790","121144","343268010","87150021125","30849565"
"002100","경농","KOSPI",,"12900","-300","-2.27","13100","13200","12800","71494","924556450","251841217500","19522575"
"009450","경동나비엔","KOSPI",,"47400","-300","-0.63","47750","47950","46950","25884","1221179850","690551260800","14568592"
"267290","경동도시가스","KOSPI",,"24800","200","0.81","24550","25000","24350","26796","660222300","146206068800","5895406"
"012320","경동인베스트","KOSPI",,"36650","0","0.00","36650","36700","36250","1658","60502350","86678092950","2365023"
"011040","경동제약","KOSDAQ","우량기업부","10100","50","0.50","10100","10150","10050","65268","657256750","310764536600","30768766"
"000050","경방","KOSPI",,"15000","-50","-0.33","15100","15100","14850","3951","58966550","411229050000","27415270"
"214390","경보제약","KOSPI",,"8060","160","2.03","7850","8210","7850","25200","204274210","192689291600","23906860"
"012610","경인양행","KOSPI",,"6990","30","0.43","7040","7200","6960","691867","4898975230","290758591350","41596365"
"009140","경인전자","KOSPI",,"27500","-200","-0.72","27900","27900","27100","2868","78797000","43196917500","1570797"
"024910","경창산업","KOSDAQ","중견기업부","2600","85","3.38","2500","2610","2500","54213","138794820","93129413000","35819005"
"013580","계룡건설","KOSPI",,"31500","-150","-0.47","32100","32100","31350","21063","663686150","281323570500","8930907"
"012200","계양전기","KOSPI",,"3585","0","0.00","0","0","0","0","0","116871000000","32600000"
"012205","계양전기우","KOSPI",,"6770","0","0.00","0","0","0","0","0","9478000000","1400000"
"002140","고려산업","KOSPI",,"8120","520","6.84","7320","8380","6790","17498373","131071361080","202508131000","24939425"
"198440","고려시멘트","KOSDAQ","우량기업부","3930","-30","-0.76","4010","4020","3905","417810","1648153200","125681242800","31979960"
"049720","고려신용정보","KOSDAQ","우량기업부","8710","-20","-0.23","8730","8790","8650","25636","222944010","124553000000","14300000"
"010130","고려아연","KOSPI",,"576000","3000","0.52","568000","579000","568000","21359","12285935000","10869120000000","18870000"
"002240","고려제강","KOSPI",,"25400","-900","-3.42","26350","26500","25150","105715","2706406200","584200000000","23000000"
"014570","고려제약","KOSDAQ","우량기업부","8730","70","0.81","8740","9500","8630","255520","2312789320","96030000000","11000000"
"348150","고바이오랩","KOSDAQ","기술성장기업부","15900","350","2.25","15550","16000","15500","22122","350245350","267366752100","16815519"
"098460","고영","KOSDAQ","우량기업부","16900","100","0.60","16750","17000","16600","166541","2797705150","1160265359500","68654755"
"035290","골드앤에스","KOSDAQ","중견기업부","2530","-40","-1.56","2595","2640","2530","213202","547874390","91646492300","36223910"
"038530","골드퍼시픽","KOSDAQ","중견기업부","792","19","2.46","771","905","769","8467670","7116659179","72877013352","92016431"
"900280","골든센츄리","KOSDAQ","외국기업(소속부없음)","445","16","3.73","430","456","423","2786552","1232193161","78575247995","176573591"
"215000","골프존","KOSDAQ","우량기업부","169400","-1400","-0.82","170600","170600","165900","25061","4212218200","1063055301000","6275415"
"121440","골프존뉴딘홀딩스","KOSDAQ","우량기업부","8430","-40","-0.47","8450","8500","8400","35034","295721920","361114375740","42836818"
"183410","골프존데카","KONEX","일반기업부","5420","-420","-7.19","5060","5700","4970","11060","55743410","22282492620","4111161"
"366030","공구우먼","KOSDAQ","중견기업부","36650","1250","3.53","36000","37150","35300","120749","4399133200","134582465000","3672100"
"076340","관악산업","KONEX","일반기업부","7390","190","2.64","7390","7390","7390","6","44340","36000089400","4871460"
"009290","광동제약","KOSPI",,"6810","30","0.44","6810","6870","6750","82159","558773570","356985995310","52420851"
"014200","광림","KOSDAQ","중견기업부","1975","-15","-0.75","1970","2010","1945","4380728","8691507365","179145724600","90706696"
"017040","광명전기","KOSPI",,"3600","-35","-0.96","3680","3765","3600","3886029","14303087625","156015414000","43337615"
"029480","광무","KOSDAQ","관리종목(소속부없음)","3445","-95","-2.68","3600","3650","3350","120459","411857710","89653475795","26024231"
"017900","광전자","KOSPI",,"2750","-35","-1.26","2785","2790","2750","44557","123357580","159345348250","57943763"
"037710","광주신세계","KOSPI",,"36550","-400","-1.08","36950","36950","36450","2651","96913350","292400000000","8000000"
"026910","광진실업","KOSDAQ","중견기업부","5180","0","0.00","5180","5250","5150","35676","184980250","33179997900","6405405"
"355150","교보10호스팩","KOSDAQ","SPAC(소속부없음)","2295","5","0.22","2315","2315","2255","9183","21057640","12209400000","5320000"
"397880","교보11호스팩","KOSDAQ","SPAC(소속부없음)","2180","10","0.46","2170","2185","2165","12146","26441735","9679200000","4440000"
"331520","교보9호스팩","KOSDAQ","SPAC(소속부없음)","2300","0","0.00","0","0","0","0","0","8924000000","3880000"
"030610","교보증권","KOSPI",,"7220","20","0.28","7210","7230","7160","19976","143819610","466796797120","64653296"
"339770","교촌에프앤비","KOSPI",,"14300","-200","-1.38","14400","14500","14250","29684","425817850","357250322000","24982540"
"053270","구영테크","KOSDAQ","중견기업부","4085","-505","-11.00","4505","4520","4080","4607020","19510936265","107820200790","26394174"
"007690","국도화학","KOSPI",,"52300","0","0.00","52300","52500","52100","10599","554044200","471255216800","9010616"
"005320","국동","KOSPI",,"2115","5","0.24","2130","2130","2085","87021","182953195","117022188600","55329640"
"001140","국보","KOSPI",,"1150","-15","-1.29","1170","1170","1100","487023","558278530","80109080500","69660070"
"066620","국보디자인","KOSDAQ","우량기업부","18200","-150","-0.82","18300","18350","18100","9607","175083700","136500000000","7500000"
"043650","국순당","KOSDAQ","우량기업부","10150","-150","-1.46","10350","10400","10050","92582","942057400","181261785600","17858304"
"006050","국영지앤엠","KOSDAQ","중견기업부","1695","10","0.59","1695","1720","1685","98824","167890100","59147436885","34895243"
"060480","국일신동","KOSDAQ","중견기업부","3775","-40","-1.05","3850","3850","3775","24756","94165160","41864750000","11090000"
"078130","국일제지","KOSDAQ","중견기업부","3055","130","4.44","3015","3095","2925","866657","2593732800","389871380015","127617473"
"307750","국전약품","KOSDAQ","우량기업부","7710","10","0.13","7700","7890","7690","116333","901454120","378324063990","49069269"
"002720","국제약품","KOSPI",,"5610","60","1.08","5630","5700","5580","49629","280155160","113294785890","20195149"
"243870","굿센","KONEX","일반기업부","15100","50","0.33","0","0","0","0","0","39015455500","2583805"
"035080","그래디언트","KOSDAQ","중견기업부","23450","1600","7.32","21950","23500","21900","320607","7340239700","364121844800","15527584"
"204020","그리티","KOSDAQ","중견기업부","3175","85","2.75","3150","3200","3030","141857","439339495","63968090250","20147430"
"083420","그린케미칼","KOSPI",,"9620","-10","-0.10","9620","9800","9610","61716","597019930","230880000000","24000000"
"186230","그린플러스","KOSDAQ","벤처기업부","15350","100","0.66","15400","15500","15250","26143","400896150","166089885800","10820188"
"014530","극동유화","KOSPI",,"4220","-95","-2.20","4355","4355","4215","244226","1041269925","147148952400","34869420"
"900070","글로벌에스엠","KOSDAQ","외국기업(소속부없음)","757","2","0.26","762","762","741","66245","49762696","40684183776","53743968"
"204620","글로벌텍스프리","KOSDAQ","벤처기업부","2815","55","1.99","2725","2815","2725","101605","280582830","145590792230","51719642"
"019660","글로본","KOSDAQ","중견기업부","2500","-10","-0.40","2590","2590","2455","131007","327196425","85809187500","34323675"
