종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"375500","DL이앤씨","KOSPI",,"49500","-600","-1.20","48950","49550","48350","362282","17743727000","1915334338500","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"38450","-1200","-3.03","39000","40200","38100","8710","334427900","81204515950","2111951"
"37550K","DL이앤씨우","KOSPI",,"33450","-550","-1.62","33050","33700","33050","2455","81938650","70709453250","2113885"
"068790","DMS","KOSDAQ","우량기업부","6240","-10","-0.16","6110","6250","6110","36240","223621160","153335900640","24573061"
"004840","DRB동일","KOSPI",,"5700","-190","-3.23","5760","6100","5520","210687","1246927560","113601000000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","4870","-110","-2.21","4880","4920","4820","118767","577684115","135441532610","27811403"
"155660","DSR","KOSPI",,"7050","140","2.03","6700","7080","6600","330400","2288041370","112800000000","16000000"
"069730","DSR제강","KOSPI",,"6620","240","3.76","6200","6660","6140","643535","4197304000","95328000000","14400000"
"017940","E1","KOSPI",,"49750","-450","-0.90","49500","50200","49000","15936","790339000","341285000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","3570","-60","-1.65","3550","3610","3500","303617","1081283980","300151073670","84075931"
"037370","EG","KOSDAQ","중견기업부","11850","-50","-0.42","11550","11950","11400","60092","706384400","98206602450","8287477"
"278990","EMB","KONEX","일반기업부","6450","-340","-5.01","6450","6450","6450","40","258000","23402031900","3628222"
"365550","ESR켄달스퀘어리츠","KOSPI",,"6830","30","0.44","6750","6850","6660","425026","2862565820","1455397870000","213089000"
"050120","ES큐브","KOSDAQ","중견기업부","4795","-100","-2.04","4820","4855","4700","37802","180012865","65039792370","13564086"
"084180","EV수성","KOSDAQ","중견기업부","1505","25","1.69","1430","1525","1410","305783","445964080","92544823385","61491577"
"383220","F&F","KOSPI",,"136000","-6000","-4.23","139500","140500","134500","180881","24756940500","5209762200000","38307075"
"007700","F&F홀딩스","KOSPI",,"23850","-1200","-4.79","24300","24500","23600","43589","1040156800","932877652950","39114367"
"214270","FSN","KOSDAQ","중견기업부","5540","-120","-2.12","5480","5580","5430","224631","1237682030","154591218080","27904552"
"130500","GH신소재","KOSDAQ","중견기업부","4895","-40","-0.81","4880","4900","4720","57491","276636380","71198029540","14545052"
"114090","GKL","KOSPI",,"14150","-100","-0.70","13900","14350","13850","163967","2312186300","875257730500","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","1215","0","0.00","1210","1215","1205","56226","68044725","81860625000","67375000"
"078930","GS","KOSPI",,"45450","-550","-1.20","45000","45500","44900","313370","14164076350","4223003930100","92915378"
"083450","GST","KOSDAQ","우량기업부","27950","-400","-1.41","27600","28000","27350","102516","2836294950","260430972750","9317745"
"006360","GS건설","KOSPI",,"37600","-800","-2.08","37600","37900","37150","677108","25317608750","3217864024000","85581490"
"001250","GS글로벌","KOSPI",,"4140","25","0.61","3960","4150","3855","6733315","27237607575","341689782960","82533764"
"007070","GS리테일","KOSPI",,"26150","50","0.19","25600","26150","25600","202575","5231565400","2738373660300","104717922"
"078935","GS우","KOSPI",,"36650","-100","-0.27","36050","36650","36050","2180","79428950","65413872900","1784826"
"297890","HB솔루션","KOSDAQ","벤처기업부","16350","-600","-3.54","16550","16750","16300","74646","1227888500","273258416550","16713053"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2295","5","0.22","2255","2295","2235","183780","416930075","181283027670","78990426"
"012630","HDC","KOSPI",,"7190","0","0.00","7110","7190","7010","59666","423952930","429542973990","59741721"
"039570","HDC랩스","KOSPI",,"9420","-30","-0.32","9410","9550","9340","3248","30528980","244520601420","25957601"
"089470","HDC현대EP","KOSPI",,"4520","-80","-1.74","4450","4560","4450","47765","214231715","144188000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"13400","-450","-3.25","13450","13650","13350","429658","5795181700","883158222000","65907330"
"267250","HD현대","KOSPI",,"60400","-1000","-1.63","60000","61500","60000","263657","16045504100","4771182334000","78993085"
"097230","HJ중공업","KOSPI",,"7630","20","0.26","7470","7710","7410","26486","200854740","635382764030","83274281"
"195940","HK이노엔","KOSDAQ","벤처기업부","38000","-1050","-2.69","37800","38400","37800","74531","2833705300","1098370962000","28904499"
"028300","HLB","KOSDAQ","중견기업부","49500","-2800","-5.35","49600","52800","47200","5052989","253424367200","5277198168000","106610064"
"003580","HLB글로벌","KOSPI",,"11700","1970","20.25","10500","12600","10300","23424961","276041163090","493340292900","42165837"
"343090","HLB사이언스","KONEX","일반기업부","6250","380","6.47","5870","6750","5200","111545","696944770","71004062500","11360650"
"067630","HLB생명과학","KOSDAQ","중견기업부","16400","-450","-2.67","15850","17150","15450","1680209","27539813450","1566168528400","95498081"
"047920","HLB제약","KOSDAQ","기술성장기업부","18000","-300","-1.64","17400","21550","16050","12880932","246506399300","481955778000","26775321"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","13100","1000","8.26","11700","15200","11200","9936604","131423625700","410491264100","31335211"
"011200","HMM","KOSPI",,"29250","-250","-0.85","28700","29250","28200","3960034","113545806300","14304405258000","489039496"
"036640","HRS","KOSDAQ","우량기업부","6950","-220","-3.07","7050","7070","6890","167190","1162460320","113665860000","16354800"
"082740","HSD엔진","KOSPI",,"9200","-70","-0.76","9180","9250","8880","596200","5385016440","429835463200","46721246"
