번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"269","355150","교보10호기업인수목적","KOSDAQ","2019","12","-",,,,,,,,
"270","397880","교보11호스팩","KOSDAQ","2019","12","-",,,,,,,,
"271","421800","교보12호스팩","KOSDAQ","2019","12","-",,,,,,,,
"272","331520","교보9호스팩","KOSDAQ","2019","12","-",,,"100",,,,"3880000",
"273","030610","교보증권","KOSPI","2019","12","증권","3.15",,"5000","400","4.25","16.727","36000000","13962560800"
"274","339770","교촌에프앤비","KOSPI","2019","12","-",,,,,,,,
"275","053270","구영테크","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","30","1.71","21.858","26394174","740336340"
"276","007690","국도화학","KOSPI","2019","12","화학","1.96",,"5000","1500","3.2","23.781","5810616","8349490500"
"277","005320","국동","KOSPI","2019","12","유통업","1.67",,"500",,,,"27596156",
"278","001140","국보","KOSPI","2019","12","운수창고업","1.02",,"500",,,,"23966505",
"279","066620","국보디자인","KOSDAQ","2019","12","건설","1.97",,"500","300","1.76","12.842","7500000","2047226600"
"280","043650","국순당","KOSDAQ","2019","12","음식료·담배","0.93",,"500","100","3.1","-20.34","17858304","1682103200"
"281","006050","국영지앤엠","KOSDAQ","2019","12","비금속","0.8",,"500","15","0.8","46.688","34895243","508428645"
"282","060480","국일신동","KOSDAQ","2019","12","금속","1.3",,"500","50","0.9","-538.35","11090000","554500000"
"283","078130","국일제지","KOSDAQ","2019","12","종이·목재","0.46",,"100",,,,"122333346",
"284","307750","국전약품","KOSDAQ","2019","12","금융","1.05",,"100",,,,"5010000",
"285","002720","국제약품","KOSPI","2019","12","의약품","0.21",,"1000",,,,"18400520",
"286","243870","굿센","KONEX","2019","12","-",,,"500",,,,"1457951",
"287","035080","그래디언트","KOSDAQ","2019","12","유통","0.38",,"500","70","3.3","55.789","58500000","3630200000"
"288","204020","그리티","KOSDAQ","2019","12","섬유·의류","0.58",,"500","30","1.1","38.671","20147430","604422900"
"289","083420","그린케미칼","KOSPI","2019","12","화학","1.96",,"500","170","4.7","68.313","24000000","3811865000"
"290","186230","그린플러스","KOSDAQ","2019","12","금속","1.3",,"500",,,,"4723872",
"291","014530","극동유화","KOSPI","2019","12","화학","1.96",,"500","160","4.5","37.929","34869420","5387107200"
"292","900070","글로벌에스엠","KOSDAQ","2019","12","금융","1.05",,"0.5",,,,"53743968",
"293","204620","글로벌텍스프리","KOSDAQ","2019","12","금융","1.05",,"500",,,,"37254218",
"294","019660","글로본","KOSDAQ","2019","12","유통","0.38",,"500",,,,"29083136",
"295","014280","금강공업","KOSPI","2019","12","철강금속","3.04",,"1000","80","2.1","-36.479","24421719","1806457670"
"296","053260","금강철강","KOSDAQ","2019","12","금속","1.3",,"500","100","2.8","37.751","18720000","1656884000"
"297","001570","금양","KOSPI","2019","12","화학","1.96",,"500",,,,"44048135",
"298","002990","금호건설","KOSPI","2019","12","건설업","1.87",,"5000","500","4.3","150.618","36035349","17647966500"
"299","011780","금호석유화학","KOSPI","2019","12","화학","1.96",,"5000","1500","1.9","13.869","30467691","40871169700"
"300","214330","금호에이치티","KOSPI","2019","12","운수장비","1.7",,"500",,,,"23380290",
"301","001210","금호전기","KOSPI","2019","12","전기전자","2.14",,"500",,,,"10266660",
"302","073240","금호타이어","KOSPI","2019","12","화학","1.96",,"5000",,,,"287260287",
"303","036190","금화피에스시","KOSDAQ","2019","12","건설","1.97",,"500","1300","4.3","28.182","6000000","7800000000"
"304","049080","기가레인","KOSDAQ","2019","12","반도체","0.85",,"500",,,,"52276120",
"305","035460","기산텔레콤","KOSDAQ","2019","12","통신장비","0.34",,"500",,,,"14577340",
"306","000270","기아","KOSPI","2019","12","운수장비","1.7",,"5000","1150","2.6","25.241","405363347","461071000000"
"307","024110","기업은행","KOSPI","2019","12","은행","5.07",,"5000","670","5.4","23.702","577156979","382614013630"
"308","013700","까뮤이앤씨","KOSPI","2019","12","건설업","1.87",,"500","30","2.4","9.851","45152280","1329368400"
"309","308100","까스텔바작","KOSDAQ","2019","12","유통","0.38",,"500",,,,"6596700",
"310","004540","깨끗한나라","KOSPI","2019","12","종이목재","2.57",,"1000",,,,"37240693",
"311","187790","나노","KOSDAQ","2019","12","화학","0.74",,"500",,,,"25797855",
"312","286750","나노브릭","KOSDAQ","2019","12","화학","0.74",,"1000",,,,"4560103",
"313","121600","나노신소재","KOSDAQ","2019","12","화학","0.74",,"500","120","0.77","23.025","10848333","1335655006"
"314","247660","나노씨엠에스","KOSDAQ","2019","12","-",,,,,,,,
"315","039860","나노엔텍","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500",,,,"26532807",
"316","091970","나노캠텍","KOSDAQ","2019","12","화학","0.74",,"500",,,,"25705129",
"317","244880","나눔테크","KONEX","2019","12","-",,,"500",,,,"5020000",
"318","288490","나라소프트","KONEX","2019","12","-",,,"100",,,,"24770000",
"319","051490","나라엠앤디","KOSDAQ","2019","12","기계·장비","0.86",,"500","60","1.4","74.034","14200000","828441300"
"320","137080","나래나노텍","KOSDAQ","2019","12","-",,,,,,,,
"321","190510","나무가","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"3434185",
"322","242040","나무기술","KOSDAQ","2019","12","출판·매체복제","0.4",,"100",,,,"29137820",
"323","089600","나스미디어","KOSDAQ","2019","12","기타서비스","0.64",,"500","660","2","24.958","8754691","5611446060"
"324","293580","나우IB","KOSDAQ","2019","12","금융","1.05",,"5000","150","3.3","48.157","9480000","1417260000"
"325","257990","나우코스","KONEX","2019","12","-",,,,,,,,
"326","138610","나이벡","KOSDAQ","2019","12","제약","0.3",,"500",,,,"9902979",
"327","130580","나이스디앤비","KOSDAQ","2019","12","기타서비스","0.64",,"500","175","2.1","23.892","15400000","2695000000"
"328","036800","나이스정보통신","KOSDAQ","2019","12","통신서비스","0.97",,"500","460","1.6","14.63","10000000","4312050120"
"329","267320","나인테크","KOSDAQ","2019","12","금융","1.05",,"100",,,,"4020000",
"330","001260","남광토건","KOSPI","2019","12","건설업","1.87",,"5000",,,,"9828611",
"331","008350","남선알미늄","KOSPI","2019","12","철강금속","3.04",,"500",,,,"110179090",
"332","004270","남성","KOSPI","2019","12","유통업","1.67",,"500","25","0.84","-18.787","36212160","412559925"
"333","003920","남양유업","KOSPI","2019","12","음식료품","1.39",,"5000","1000","0.2","2.924","720000","854707100"
"334","025860","남해화학","KOSPI","2019","12","화학","1.96",,"1000","60","0.7","17.935","49678843","2876921700"
"335","111710","남화산업","KOSDAQ","2019","12","오락·문화","0.22",,"200","50","0.4","33.422","20588000","1029400000"
"336","091590","남화토건","KOSDAQ","2019","12","건설","1.97",,"500","70","0.5","16.041","11740000","821800000"
"337","168330","내츄럴엔도텍","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"20665822",
"338","094860","네오리진","KOSDAQ","2019","12","소프트웨어","0.75",,"100",,,,"50642595",
"339","253590","네오셈","KOSDAQ","2019","12","금융","1.05",,"100","10","0.74","-23.427","37536388","367800880"
"340","212560","네오오토","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","50","1.1","15.762","7874963","393727850"
"341","095660","네오위즈","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"21915008",
"342","042420","네오위즈홀딩스","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500","123","0.7","2.452","8856866","1001690475"
"343","950220","네오이뮨텍","KOSDAQ","2019","12","-",,,,,,,,
"344","311390","네오크레마","KOSDAQ","2019","12","음식료·담배","0.93",,"500",,,,"7256000",
"345","085910","네오티스","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","250","6.25","179.221","11013678","2611251000"
"346","092730","네오팜","KOSDAQ","2019","12","화학","0.74",,"500","750","1.5","30.478","8207361","5865471000"
"347","290660","네오펙트","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500",,,,"11931045",
"348","306620","네온테크","KOSDAQ","2019","12","금융","1.05",,"100",,,,"4840000",
"349","153460","네이블커뮤니케이션즈","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"6530014",
"350","007390","네이처셀","KOSDAQ","2019","12","제약","0.3",,"500",,,,"61190399",
"351","033640","네패스","KOSDAQ","2019","12","반도체","0.85",,"500","270","1.13","20.895","23059202","6233334540"
"352","330860","네패스아크","KOSDAQ","2019","12","-",,,,,,,,
"353","005720","넥센","KOSPI","2019","12","화학","1.96",,"500","80","1.3","3.965","53543977","4506869080"
"354","002350","넥센타이어","KOSPI","2019","12","화학","1.96",,"500","105","1.15","9.128","97667877","10812159730"
"355","089140","넥스턴바이오","KOSDAQ","2019","12","비금속","0.8",,"500","100","1","18.561","11846520","1068717200"
"356","137940","넥스트아이","KOSDAQ","2019","12","의료·정밀기기","0.5",,"100",,,,"77116173",
"357","396270","넥스트칩","KOSDAQ","2019","12","-",,,,,,,,
"358","348210","넥스틴","KOSDAQ","2019","12","-",,,,,,,,
"359","225570","넥슨게임즈","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"28838832",
"360","217270","넵튠","KOSDAQ","2019","12","출판·매체복제","0.4",,"500",,,,"23370146",
"361","251270","넷마블","KOSPI","2019","12","서비스업","1.04",,"100",,,,"85744564",
"362","317860","노드메이슨","KONEX","2019","12","-",,,"500",,,,"3735058",
"363","104620","노랑풍선","KOSDAQ","2019","12","기타서비스","0.64",,"500","200","1.3","-57.556","4765650","953130000"
"364","090350","노루페인트","KOSPI","2019","12","화학","1.96",,"500","275","3.31","29.787","20000000","5629675280"
"365","000320","노루홀딩스","KOSPI","2019","12","기타금융",,,"500","400","3.25","20.936","13291151","4169171395"
"366","194700","노바렉스","KOSDAQ","2019","12","음식료·담배","0.93",,"500","200","1","10.963","9003740","1590221600"
"367","285490","노바텍","KOSDAQ","2019","12","기타제조","0.85",,"500","242","1.4","21.846","5016338","1200000000"
"368","229500","노브메타파마","KONEX","2019","12","-",,,"500",,,,"8962867",
"369","106520","노블엠앤비","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500",,,,"75176914",
"370","376930","노을","KOSDAQ","2019","12","-",,,,,,,,
"371","278650","노터스","KOSDAQ","2019","12","기타서비스","0.64",,"100",,,,"7317020",
"372","006280","녹십자","KOSPI","2019","12","의약품","0.21",,"5000","1000","0.8","-101.118","11686538","11413178000"
"373","142280","녹십자엠에스","KOSDAQ","2019","12","제약","0.3",,"500",,,,"21117283",
"374","234690","녹십자웰빙","KOSDAQ","2019","12","제약","0.3",,"500","80","0.8","24.92","17752276","1420182080"
"375","005250","녹십자홀딩스","KOSPI","2019","12","서비스업","1.04",,"500","325","1.5","-48.421","47028210","14756696995"
"376","065560","녹원씨엔아이","KOSDAQ","2019","12","출판·매체복제","0.4",,"500",,,,"15527195",
"377","004370","농심","KOSPI","2019","12","음식료품","1.39",,"5000","4000","1.7","32.547","6082642","23130496000"
"378","072710","농심홀딩스","KOSPI","2019","12","기타금융",,,"5000","2000","2.6","25.328","4637790","9275528000"
"379","054050","농우바이오","KOSDAQ","2019","12","농업, 임업 및 어업",,,"500","200","1.7","45.893","16030561","3206112200"
"380","069140","누리플랜","KOSDAQ","2019","12","금속","1.3",,"500",,,,"5469035",
"381","040160","누리플렉스","KOSDAQ","2019","12","소프트웨어","0.75",,"500","50","0.9","6.523","12055535","578059050"
"382","332290","누보","KOSDAQ","2019","12","금융","1.05",,"100",,,,"5205000",
"383","126870","뉴로스","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"22661448",
"384","060260","뉴보텍","KOSDAQ","2019","12","화학","0.74",,"500",,,,"28738918",
"385","012340","뉴인텍","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"30044502",
"386","214870","뉴지랩파마","KOSDAQ","2019","12","통신장비","0.34",,"500",,,,"24780651",
"387","270870","뉴트리","KOSDAQ","2019","12","음식료·담배","0.93",,"500","150","1.1","14.358","9062824","1359423600"
"388","144960","뉴파워프라즈마","KOSDAQ","2019","12","기계·장비","0.86",,"100",,,,"41251685",
"389","085670","뉴프렉스","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"21156039",
"390","119860","다나와","KOSDAQ","2019","12","인터넷","0.68",,"500","400","1.7","21.982","13074822","5183928800"
"391","064260","다날","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"61763715",
"392","093640","다믈멀티미디어","KOSDAQ","2019","12","반도체","0.85",,"500",,,,"10798536",
"393","340360","다보링크","KOSDAQ","2019","12","-",,,"100",,,,"6845000",
"394","039560","다산네트웍스","KOSDAQ","2019","12","통신장비","0.34",,"500",,,,"32078288",
"395","058730","다스코","KOSPI","2019","12","기계","1.84",,"500",,,,"15400000",
"396","298870","다올인베스트먼트","KOSDAQ","2019","12","-",,,,,,,,
"397","030210","다올투자증권","KOSPI","2019","12","증권","3.15",,"5000","150","6.3","58.339","60314092","29307257043"
"398","023590","다우기술","KOSPI","2019","12","서비스업","1.04",,"500","400","2.1","4.372","44866617","17306646800"
"399","032190","다우데이타","KOSDAQ","2019","12","유통","0.38",,"500","180","2.18","1.686","38300000","6894000000"
"400","323350","다원넥스뷰","KONEX","2019","12","-",,,"500",,,,"730000",
"401","068240","다원시스","KOSDAQ","2019","12","IT부품","0.62",,"500","100","0.6","62.588","26932183","2658723800"
"402","145210","다이나믹디자인","KOSPI","2019","12","기계","1.84",,"500",,,,"29402067",
"403","271850","다이오진","KONEX","2019","12","-",,,"100",,,,"3000000",
"404","019680","대교","KOSPI","2019","12","서비스업","1.04",,"500","170","2.8","35.953","84702850","6167731180"
"405","006370","대구백화점","KOSPI","2019","12","유통업","1.67",,"5000","100","1.67","-4.012","10821611","772803400"
"406","008060","대덕","KOSPI","2019","12","전기전자","2.14",,"500","300","2.9","32.332","78006972","20873016380"
"407","353200","대덕전자","KOSPI","2019","12","-",,,,,,,,
"408","000490","대동","KOSPI","2019","12","기계","1.84",,"1000","60","1.1","41.429","23728210","1243692600"
"409","020400","대동금속","KOSDAQ","2019","12","금속","1.3",,"1000","60","0.6","15323.16","2553860","153231600"
"410","008830","대동기어","KOSDAQ","2019","12","기계·장비","0.86",,"500","25","0.9","-40.339","8987520","224688000"
"411","048470","대동스틸","KOSDAQ","2019","12","금속","1.3",,"500","30","0.56","95.098","10000000","297656730"
"412","004780","대륙제관","KOSDAQ","2019","12","금속","1.3",,"500","100","2.4","29.654","15903199","1590319900"
"413","005750","대림비앤코","KOSPI","2019","12","비금속광물","3.32",,"1000","130","3.1","105.857","16672240","2145717340"
"414","017650","대림제지","KOSDAQ","2019","12","종이·목재","0.46",,"100",,,,"45000000",
"415","006570","대림통상","KOSPI","2019","12","기계","1.84",,"1000","140","3.5","-18.204","15225000","2131500000"
"416","007720","대명소노시즌","KOSDAQ","2019","12","유통","0.38",,"500",,,,"100800450",
"417","389260","대명에너지","KOSDAQ","2019","12","-",,,,,,,,
"418","317850","대모","KOSDAQ","2019","12","기계·장비","0.86",,"500","70","1.08","33.663","8324420","582709400"
"419","290670","대보마그네틱","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"6453276",
"420","078140","대봉엘에스","KOSDAQ","2019","12","제약","0.3",,"500","50","0.7","8.885","11086579","554328950"
"421","001680","대상","KOSPI","2019","12","음식료품","1.39",,"1000","600","2.6","19.862","34648025","21624651030"
"422","084690","대상홀딩스","KOSPI","2019","12","기타금융",,,"1000","200","2.9","5.378","36212538","7434338820"
"423","036480","대성미생물","KOSDAQ","2019","12","제약","0.3",,"500","85","0.5","11.337","3800000","323000000"
"424","128820","대성산업","KOSPI","2019","12","유통업","1.67",,"5000",,,,"45235478",
"425","117580","대성에너지","KOSPI","2019","12","전기가스업","0.67",,"1000","250","4.6","52.751","27500000","6875000000"
"426","025440","대성엘텍","KOSDAQ","2019","12","일반전기전자","0.5",,"500",,,,"99661343",
