,날짜,종가,종목코드,종목명
699,2012-10-22,2475,053260,금강철강
700,2012-10-23,2475,053260,금강철강
701,2012-10-24,2445,053260,금강철강
702,2012-10-25,2445,053260,금강철강
703,2012-10-26,2420,053260,금강철강
704,2012-10-29,2410,053260,금강철강
705,2012-10-30,2435,053260,금강철강
706,2012-10-31,2500,053260,금강철강
707,2012-11-01,2380,053260,금강철강
708,2012-11-02,2445,053260,금강철강
709,2012-11-05,2440,053260,금강철강
710,2012-11-06,2465,053260,금강철강
711,2012-11-07,2470,053260,금강철강
712,2012-11-08,2460,053260,금강철강
713,2012-11-09,2490,053260,금강철강
714,2012-11-12,2495,053260,금강철강
715,2012-11-13,2485,053260,금강철강
716,2012-11-14,2540,053260,금강철강
717,2012-11-15,2540,053260,금강철강
718,2012-11-16,2490,053260,금강철강
719,2012-11-19,2475,053260,금강철강
720,2012-11-20,2490,053260,금강철강
721,2012-11-21,2490,053260,금강철강
722,2012-11-22,2490,053260,금강철강
723,2012-11-23,2520,053260,금강철강
724,2012-11-26,2540,053260,금강철강
725,2012-11-27,2545,053260,금강철강
726,2012-11-28,2500,053260,금강철강
727,2012-11-29,2510,053260,금강철강
728,2012-11-30,2480,053260,금강철강
729,2012-12-03,2480,053260,금강철강
730,2012-12-04,2450,053260,금강철강
731,2012-12-05,2435,053260,금강철강
732,2012-12-06,2450,053260,금강철강
733,2012-12-07,2450,053260,금강철강
734,2012-12-10,2435,053260,금강철강
735,2012-12-11,2440,053260,금강철강
736,2012-12-12,2445,053260,금강철강
737,2012-12-13,2465,053260,금강철강
738,2012-12-14,2485,053260,금강철강
739,2012-12-17,2490,053260,금강철강
740,2012-12-18,2480,053260,금강철강
741,2012-12-20,2520,053260,금강철강
742,2012-12-21,2480,053260,금강철강
743,2012-12-24,2490,053260,금강철강
744,2012-12-26,2520,053260,금강철강
745,2012-12-27,2415,053260,금강철강
746,2012-12-28,2365,053260,금강철강
747,2013-01-02,2380,053260,금강철강
748,2013-01-03,2370,053260,금강철강
749,2013-01-04,2370,053260,금강철강
750,2013-01-07,2365,053260,금강철강
751,2013-01-08,2350,053260,금강철강
752,2013-01-09,2345,053260,금강철강
753,2013-01-10,2360,053260,금강철강
754,2013-01-11,2350,053260,금강철강
755,2013-01-14,2345,053260,금강철강
756,2013-01-15,2355,053260,금강철강
757,2013-01-16,2375,053260,금강철강
758,2013-01-17,2350,053260,금강철강
759,2013-01-18,2360,053260,금강철강
760,2013-01-21,2355,053260,금강철강
761,2013-01-22,2385,053260,금강철강
762,2013-01-23,2400,053260,금강철강
763,2013-01-24,2395,053260,금강철강
764,2013-01-25,2370,053260,금강철강
765,2013-01-28,2350,053260,금강철강
766,2013-01-29,2340,053260,금강철강
767,2013-01-30,2340,053260,금강철강
768,2013-01-31,2320,053260,금강철강
769,2013-02-01,2300,053260,금강철강
770,2013-02-04,2275,053260,금강철강
771,2013-02-05,2275,053260,금강철강
772,2013-02-06,2305,053260,금강철강
773,2013-02-07,2335,053260,금강철강
774,2013-02-08,2335,053260,금강철강
775,2013-02-12,2335,053260,금강철강
776,2013-02-13,2350,053260,금강철강
777,2013-02-14,2370,053260,금강철강
778,2013-02-15,2375,053260,금강철강
779,2013-02-18,2380,053260,금강철강
780,2013-02-19,2385,053260,금강철강
781,2013-02-20,2380,053260,금강철강
782,2013-02-21,2375,053260,금강철강
783,2013-02-22,2385,053260,금강철강
784,2013-02-25,2385,053260,금강철강
785,2013-02-26,2375,053260,금강철강
786,2013-02-27,2370,053260,금강철강
787,2013-02-28,2370,053260,금강철강
788,2013-03-04,2360,053260,금강철강
789,2013-03-05,2365,053260,금강철강
790,2013-03-06,2415,053260,금강철강
791,2013-03-07,2410,053260,금강철강
792,2013-03-08,2390,053260,금강철강
793,2013-03-11,2360,053260,금강철강
794,2013-03-12,2375,053260,금강철강
795,2013-03-13,2385,053260,금강철강
796,2013-03-14,2395,053260,금강철강
797,2013-03-15,2430,053260,금강철강
798,2013-03-18,2410,053260,금강철강
799,2013-03-19,2550,053260,금강철강
800,2013-03-20,2535,053260,금강철강
801,2013-03-21,2490,053260,금강철강
802,2013-03-22,2510,053260,금강철강
803,2013-03-25,2560,053260,금강철강
804,2013-03-26,2590,053260,금강철강
805,2013-03-27,2630,053260,금강철강
806,2013-03-28,2620,053260,금강철강
807,2013-03-29,2620,053260,금강철강
808,2013-04-01,2565,053260,금강철강
809,2013-04-02,2625,053260,금강철강
810,2013-04-03,2670,053260,금강철강
811,2013-04-04,2615,053260,금강철강
812,2013-04-05,2525,053260,금강철강
813,2013-04-08,2450,053260,금강철강
814,2013-04-09,2465,053260,금강철강
815,2013-04-10,2515,053260,금강철강
816,2013-04-11,2530,053260,금강철강
817,2013-04-12,2530,053260,금강철강
818,2013-04-15,2490,053260,금강철강
819,2013-04-16,2530,053260,금강철강
820,2013-04-17,2520,053260,금강철강
821,2013-04-18,2510,053260,금강철강
822,2013-04-19,2505,053260,금강철강
823,2013-04-22,2540,053260,금강철강
824,2013-04-23,2525,053260,금강철강
825,2013-04-24,2585,053260,금강철강
826,2013-04-25,2570,053260,금강철강
827,2013-04-26,2610,053260,금강철강
828,2013-04-29,2630,053260,금강철강
829,2013-04-30,2620,053260,금강철강
830,2013-05-02,2615,053260,금강철강
831,2013-05-03,2605,053260,금강철강
832,2013-05-06,2665,053260,금강철강
833,2013-05-07,2690,053260,금강철강
834,2013-05-08,2690,053260,금강철강
835,2013-05-09,2680,053260,금강철강
836,2013-05-10,2670,053260,금강철강
837,2013-05-13,2625,053260,금강철강
838,2013-05-14,2600,053260,금강철강
839,2013-05-15,2655,053260,금강철강
840,2013-05-16,2700,053260,금강철강
841,2013-05-20,2690,053260,금강철강
842,2013-05-21,2705,053260,금강철강
843,2013-05-22,2735,053260,금강철강
844,2013-05-23,2680,053260,금강철강
845,2013-05-24,2725,053260,금강철강
846,2013-05-27,2705,053260,금강철강
847,2013-05-28,2670,053260,금강철강
848,2013-05-29,2710,053260,금강철강
849,2013-05-30,2635,053260,금강철강
850,2013-05-31,2625,053260,금강철강
851,2013-06-03,2635,053260,금강철강
852,2013-06-04,2595,053260,금강철강
853,2013-06-05,2540,053260,금강철강
854,2013-06-07,2530,053260,금강철강
855,2013-06-10,2545,053260,금강철강
856,2013-06-11,2510,053260,금강철강
857,2013-06-12,2520,053260,금강철강
858,2013-06-13,2505,053260,금강철강
859,2013-06-14,2530,053260,금강철강
860,2013-06-17,2505,053260,금강철강
861,2013-06-18,2580,053260,금강철강
862,2013-06-19,2540,053260,금강철강
863,2013-06-20,2500,053260,금강철강
864,2013-06-21,2480,053260,금강철강
865,2013-06-24,2410,053260,금강철강
866,2013-06-25,2315,053260,금강철강
867,2013-06-26,2355,053260,금강철강
868,2013-06-27,2430,053260,금강철강
869,2013-06-28,2460,053260,금강철강
870,2013-07-01,2465,053260,금강철강
871,2013-07-02,2445,053260,금강철강
872,2013-07-03,2420,053260,금강철강
873,2013-07-04,2440,053260,금강철강
874,2013-07-05,2445,053260,금강철강
875,2013-07-08,2430,053260,금강철강
876,2013-07-09,2450,053260,금강철강
877,2013-07-10,2435,053260,금강철강
878,2013-07-11,2450,053260,금강철강
879,2013-07-12,2455,053260,금강철강
880,2013-07-15,2445,053260,금강철강
881,2013-07-16,2450,053260,금강철강
882,2013-07-17,2455,053260,금강철강
883,2013-07-18,2455,053260,금강철강
884,2013-07-19,2440,053260,금강철강
885,2013-07-22,2460,053260,금강철강
886,2013-07-23,2490,053260,금강철강
887,2013-07-24,2485,053260,금강철강
888,2013-07-25,2500,053260,금강철강
889,2013-07-26,2485,053260,금강철강
890,2013-07-29,2465,053260,금강철강
891,2013-07-30,2460,053260,금강철강
892,2013-07-31,2455,053260,금강철강
893,2013-08-01,2450,053260,금강철강
894,2013-08-02,2465,053260,금강철강
895,2013-08-05,2475,053260,금강철강
896,2013-08-06,2485,053260,금강철강
897,2013-08-07,2460,053260,금강철강
898,2013-08-08,2455,053260,금강철강
899,2013-08-09,2445,053260,금강철강
900,2013-08-12,2450,053260,금강철강
901,2013-08-13,2460,053260,금강철강
902,2013-08-14,2470,053260,금강철강
903,2013-08-16,2480,053260,금강철강
904,2013-08-19,2520,053260,금강철강
905,2013-08-20,2510,053260,금강철강
906,2013-08-21,2495,053260,금강철강
907,2013-08-22,2455,053260,금강철강
908,2013-08-23,2465,053260,금강철강
909,2013-08-26,2500,053260,금강철강
910,2013-08-27,2500,053260,금강철강
911,2013-08-28,2500,053260,금강철강
912,2013-08-29,2500,053260,금강철강
913,2013-08-30,2560,053260,금강철강
914,2013-09-02,2550,053260,금강철강
915,2013-09-03,2555,053260,금강철강
916,2013-09-04,2565,053260,금강철강
917,2013-09-05,2575,053260,금강철강
918,2013-09-06,2550,053260,금강철강
919,2013-09-09,2585,053260,금강철강
920,2013-09-10,2610,053260,금강철강
921,2013-09-11,2590,053260,금강철강
922,2013-09-12,2590,053260,금강철강
923,2013-09-13,2600,053260,금강철강
924,2013-09-16,2590,053260,금강철강
925,2013-09-17,2585,053260,금강철강
926,2013-09-23,2555,053260,금강철강
927,2013-09-24,2550,053260,금강철강
928,2013-09-25,2540,053260,금강철강
929,2013-09-26,2530,053260,금강철강
930,2013-09-27,2540,053260,금강철강
931,2013-09-30,2525,053260,금강철강
932,2013-10-01,2530,053260,금강철강
933,2013-10-02,2560,053260,금강철강
934,2013-10-04,2495,053260,금강철강
935,2013-10-07,2475,053260,금강철강
936,2013-10-08,2495,053260,금강철강
937,2013-10-10,2500,053260,금강철강
938,2013-10-11,2500,053260,금강철강
939,2013-10-14,2520,053260,금강철강
940,2013-10-15,2490,053260,금강철강
941,2013-10-16,2475,053260,금강철강
942,2013-10-17,2480,053260,금강철강
943,2013-10-18,2495,053260,금강철강
944,2013-10-21,2495,053260,금강철강
945,2013-10-22,2515,053260,금강철강
946,2013-10-23,2490,053260,금강철강
947,2013-10-24,2490,053260,금강철강
948,2013-10-25,2495,053260,금강철강
949,2013-10-28,2495,053260,금강철강
950,2013-10-29,2495,053260,금강철강
951,2013-10-30,2520,053260,금강철강
952,2013-10-31,2535,053260,금강철강
953,2013-11-01,2550,053260,금강철강
954,2013-11-04,2555,053260,금강철강
955,2013-11-05,2555,053260,금강철강
956,2013-11-06,2540,053260,금강철강
957,2013-11-07,2520,053260,금강철강
958,2013-11-08,2520,053260,금강철강
959,2013-11-11,2515,053260,금강철강
960,2013-11-12,2515,053260,금강철강
961,2013-11-13,2500,053260,금강철강
962,2013-11-14,2515,053260,금강철강
963,2013-11-15,2550,053260,금강철강
964,2013-11-18,2585,053260,금강철강
965,2013-11-19,2575,053260,금강철강
966,2013-11-20,2575,053260,금강철강
967,2013-11-21,2560,053260,금강철강
968,2013-11-22,2515,053260,금강철강
969,2013-11-25,2495,053260,금강철강
970,2013-11-26,2520,053260,금강철강
971,2013-11-27,2515,053260,금강철강
972,2013-11-28,2505,053260,금강철강
973,2013-11-29,2535,053260,금강철강
974,2013-12-02,2550,053260,금강철강
975,2013-12-03,2520,053260,금강철강
976,2013-12-04,2520,053260,금강철강
977,2013-12-05,2560,053260,금강철강
978,2013-12-06,2545,053260,금강철강
979,2013-12-09,2575,053260,금강철강
980,2013-12-10,2565,053260,금강철강
981,2013-12-11,2580,053260,금강철강
982,2013-12-12,2615,053260,금강철강
983,2013-12-13,2620,053260,금강철강
984,2013-12-16,2600,053260,금강철강
985,2013-12-17,2570,053260,금강철강
986,2013-12-18,2570,053260,금강철강
987,2013-12-19,2555,053260,금강철강
988,2013-12-20,2560,053260,금강철강
989,2013-12-23,2535,053260,금강철강
990,2013-12-24,2575,053260,금강철강
991,2013-12-26,2570,053260,금강철강
992,2013-12-27,2540,053260,금강철강
993,2013-12-30,2550,053260,금강철강
994,2014-01-02,2510,053260,금강철강
995,2014-01-03,2480,053260,금강철강
996,2014-01-06,2480,053260,금강철강
997,2014-01-07,2480,053260,금강철강
998,2014-01-08,2475,053260,금강철강
999,2014-01-09,2485,053260,금강철강
1000,2014-01-10,2505,053260,금강철강
1001,2014-01-13,2515,053260,금강철강
1002,2014-01-14,2505,053260,금강철강
1003,2014-01-15,2490,053260,금강철강
1004,2014-01-16,2490,053260,금강철강
1005,2014-01-17,2485,053260,금강철강
1006,2014-01-20,2465,053260,금강철강
1007,2014-01-21,2480,053260,금강철강
1008,2014-01-22,2470,053260,금강철강
1009,2014-01-23,2460,053260,금강철강
1010,2014-01-24,2480,053260,금강철강
1011,2014-01-27,2445,053260,금강철강
1012,2014-01-28,2465,053260,금강철강
1013,2014-01-29,2475,053260,금강철강
1014,2014-02-03,2485,053260,금강철강
1015,2014-02-04,2480,053260,금강철강
1016,2014-02-05,2470,053260,금강철강
1017,2014-02-06,2510,053260,금강철강
1018,2014-02-07,2525,053260,금강철강
1019,2014-02-10,2490,053260,금강철강
1020,2014-02-11,2495,053260,금강철강
1021,2014-02-12,2495,053260,금강철강
1022,2014-02-13,2515,053260,금강철강
1023,2014-02-14,2515,053260,금강철강
1024,2014-02-17,2480,053260,금강철강
1025,2014-02-18,2500,053260,금강철강
1026,2014-02-19,2510,053260,금강철강
1027,2014-02-20,2510,053260,금강철강
1028,2014-02-21,2515,053260,금강철강
1029,2014-02-24,2520,053260,금강철강
1030,2014-02-25,2535,053260,금강철강
1031,2014-02-26,2600,053260,금강철강
1032,2014-02-27,2560,053260,금강철강
1033,2014-02-28,2535,053260,금강철강
1034,2014-03-03,2595,053260,금강철강
1035,2014-03-04,2575,053260,금강철강
1036,2014-03-05,2615,053260,금강철강
1037,2014-03-06,2625,053260,금강철강
1038,2014-03-07,2660,053260,금강철강
1039,2014-03-10,2680,053260,금강철강
1040,2014-03-11,2690,053260,금강철강
1041,2014-03-12,2680,053260,금강철강
1042,2014-03-13,2645,053260,금강철강
1043,2014-03-14,2650,053260,금강철강
1044,2014-03-17,2630,053260,금강철강
1045,2014-03-18,2690,053260,금강철강
1046,2014-03-19,2700,053260,금강철강
1047,2014-03-20,2655,053260,금강철강
1048,2014-03-21,2665,053260,금강철강
1049,2014-03-24,2705,053260,금강철강
1050,2014-03-25,2720,053260,금강철강
1051,2014-03-26,2690,053260,금강철강
1052,2014-03-27,2660,053260,금강철강
1053,2014-03-28,2700,053260,금강철강
1054,2014-03-31,2635,053260,금강철강
1055,2014-04-01,2610,053260,금강철강
1056,2014-04-02,2650,053260,금강철강
1057,2014-04-03,2695,053260,금강철강
1058,2014-04-04,2700,053260,금강철강
1059,2014-04-07,2680,053260,금강철강
1060,2014-04-08,2690,053260,금강철강
1061,2014-04-09,2690,053260,금강철강
1062,2014-04-10,2745,053260,금강철강
1063,2014-04-11,2735,053260,금강철강
1064,2014-04-14,2820,053260,금강철강
1065,2014-04-15,2835,053260,금강철강
1066,2014-04-16,2995,053260,금강철강
1067,2014-04-17,2985,053260,금강철강
1068,2014-04-18,3010,053260,금강철강
1069,2014-04-21,3065,053260,금강철강
1070,2014-04-22,3015,053260,금강철강
1071,2014-04-23,2930,053260,금강철강
1072,2014-04-24,3040,053260,금강철강
1073,2014-04-25,2990,053260,금강철강
1074,2014-04-28,2980,053260,금강철강
1075,2014-04-29,2880,053260,금강철강
1076,2014-04-30,2915,053260,금강철강
1077,2014-05-02,2905,053260,금강철강
1078,2014-05-07,2860,053260,금강철강
1079,2014-05-08,2960,053260,금강철강
1080,2014-05-09,2955,053260,금강철강
1081,2014-05-12,2950,053260,금강철강
1082,2014-05-13,2970,053260,금강철강
1083,2014-05-14,3000,053260,금강철강
1084,2014-05-15,3045,053260,금강철강
1085,2014-05-16,3060,053260,금강철강
1086,2014-05-19,3045,053260,금강철강
1087,2014-05-20,2960,053260,금강철강
1088,2014-05-21,2980,053260,금강철강
1089,2014-05-22,3000,053260,금강철강
1090,2014-05-23,2990,053260,금강철강
1091,2014-05-26,3005,053260,금강철강
1092,2014-05-27,2950,053260,금강철강
1093,2014-05-28,3000,053260,금강철강
1094,2014-05-29,3045,053260,금강철강
1095,2014-05-30,3085,053260,금강철강
1096,2014-06-02,2975,053260,금강철강
1097,2014-06-03,2950,053260,금강철강
1098,2014-06-05,2895,053260,금강철강
1099,2014-06-09,2920,053260,금강철강
1100,2014-06-10,2910,053260,금강철강
1101,2014-06-11,2865,053260,금강철강
1102,2014-06-12,2875,053260,금강철강
1103,2014-06-13,2925,053260,금강철강
1104,2014-06-16,2970,053260,금강철강
1105,2014-06-17,2970,053260,금강철강
1106,2014-06-18,2925,053260,금강철강
1107,2014-06-19,2955,053260,금강철강
1108,2014-06-20,2980,053260,금강철강
1109,2014-06-23,3020,053260,금강철강
1110,2014-06-24,2990,053260,금강철강
1111,2014-06-25,3010,053260,금강철강
1112,2014-06-26,3005,053260,금강철강
1113,2014-06-27,3000,053260,금강철강
1114,2014-06-30,2900,053260,금강철강
1115,2014-07-01,2980,053260,금강철강
1116,2014-07-02,2995,053260,금강철강
1117,2014-07-03,2990,053260,금강철강
1118,2014-07-04,3030,053260,금강철강
1119,2014-07-07,3295,053260,금강철강
1120,2014-07-08,3320,053260,금강철강
1121,2014-07-09,3295,053260,금강철강
1122,2014-07-10,3265,053260,금강철강
1123,2014-07-11,3150,053260,금강철강
